Energy (meV),Broadened DOS
7.9,0.0012747884310590736
8.0,0.001282151984568036
8.1,0.0012895464362219977
8.2,0.001296972374027086
8.3,0.0013044303964947369
8.4,0.0013119211126865992
8.5,0.0013194451422605061
8.6,0.0013270031155178954
8.7,0.001334595673452387
8.8,0.0013422234677999182
8.9,0.0013498871610902086
9.0,0.001357587426699884
9.1,0.001365324948907082
9.2,0.001373100422947826
9.3,0.0013809145550740354
9.4,0.0013887680626133506
9.5,0.001396661674030833
9.6,0.0014045961289925247
9.7,0.0014125721784309664
9.8,0.0014205905846127519
9.9,0.0014286521212081363
10.0,0.0014367575733627593
10.1,0.0014449077377715444
10.2,0.001453103422754847
10.3,0.0014613454483367923
10.4,0.0014696346463260158
10.5,0.001477971860398689
10.6,0.0014863579461839845
10.7,0.0014947937713519982
10.8,0.0015032802157041105
10.9,0.0015118181712658405
11.0,0.0015204085423823305
11.1,0.001529052245816388
11.2,0.0015377502108490627
11.3,0.0015465033793829932
11.4,0.001555312706048348
11.5,0.001564179158311448
11.6,0.0015731037165861508
11.7,0.001582087374347979
11.8,0.0015911311382509506
11.9,0.0016002360282472165
12.0,0.0016094030777094957
12.1,0.0016186333335562555
12.2,0.0016279278563797375
12.3,0.001637287720576777
12.4,0.0016467140144824205
12.5,0.0016562078405063854
12.6,0.0016657703152722892
12.7,0.0016754025697596972
12.8,0.0016851057494489748
12.9,0.001694881014468893
13.0,0.00170472953974703
13.1,0.0017146525151629116
13.2,0.0017246511457038771
13.3,0.0017347266516236593
13.4,0.0017448802686036078
13.5,0.0017551132479166251
13.6,0.0017654268565936585
13.7,0.0017758223775927718
13.8,0.0017863011099708242
13.9,0.001796864369057518
14.0,0.0018075134866319827
14.1,0.0018182498111017336
14.2,0.0018290747076839292
14.3,0.0018399895585889561
14.4,0.0018509957632061483
14.5,0.0018620947382917618
14.6,0.0018732879181589282
14.7,0.0018845767548696124
14.8,0.0018959627184285714
14.9,0.0019074472969790365
15.0,0.001919031997000236
15.1,0.001930718343506507
15.2,0.0019425078802479975
15.3,0.0019544021699128035
15.4,0.001966402794330503
15.5,0.0019785113546768375
15.6,0.001990729471679634
15.7,0.0020030587858256444
15.8,0.0020155009575682933
15.9,0.00202805766753623
16.0,0.0020407306167424177
16.1,0.002053521526793738
16.2,0.0020664321401009733
16.3,0.0020794642200889103
16.4,0.0020926195514065406
16.5,0.002105899940137146
16.6,0.0021193072140080157
16.7,0.002132843222599815
16.8,0.002146509837555311
16.9,0.0021603089527872177
17.0,0.0021742424846851833
17.1,0.002188312372321499
17.2,0.002202520577655513
17.3,0.002216869085736454
17.4,0.0022313599049044908
17.5,0.0022459950669898466
17.6,0.0022607766275096583
17.7,0.0022757066658625072
17.8,0.002290787285520287
17.9,0.002306020614217203
18.0,0.002321408804135702
18.1,0.0023369540320890753
18.2,0.0023526584997004326
18.3,0.002368524433577917
18.4,0.0023845540854858143
18.5,0.002400749732511303
18.6,0.002417113677226642
18.7,0.0024336482478464435
18.8,0.0024503557983798314
18.9,0.0024672387087771672
19.0,0.0024842993850710355
19.1,0.002501540259511265
19.2,0.002518963790693631
19.3,0.002536572463681984
19.4,0.0025543687901234883
19.5,0.0025723553083566303
19.6,0.0025905345835117366
19.7,0.0026089092076036252
19.8,0.0026274817996161963
19.9,0.00264625500557842
20.0,0.0026652314986316057
20.1,0.002684413979087517
20.2,0.002703805174477017
20.3,0.0027234078395888773
20.4,0.0027432247564984106
20.5,0.0027632587345856894
20.6,0.002783512610542788
20.7,0.002803989248369919
20.8,0.002824691539359907
20.9,0.0028456224020708197
21.0,0.00286678478228626
21.1,0.0028881816529630023
21.2,0.0029098160141656382
21.3,0.0029316908929878102
21.4,0.002953809343459661
21.5,0.002976174446441173
21.6,0.0029987893095010064
21.7,0.003021657066780414
21.8,0.0030447808788419046
21.9,0.0030681639325022855
22.0,0.0030918094406496345
22.1,0.0031157206420439104
22.2,0.003139900801100752
22.3,0.0031643532076581484
22.4,0.003189081176725516
22.5,0.003214088048214936
22.6,0.003239377186654003
22.7,0.003264951980880064
22.8,0.0032908158437153674
22.9,0.003316972211622823
23.0,0.0033434245443419537
23.1,0.0033701763245046782
23.2,0.003397231057230588
23.3,0.0034245922697012923
23.4,0.0034522635107135527
23.5,0.0034802483502108014
23.6,0.003508550378792661
23.7,0.0035371732072022504
23.8,0.0035661204657907323
23.9,0.003595395803958942
24.0,0.003625002889575678
24.1,0.003654945408372357
24.2,0.003685227063313716
24.3,0.0037158515739441856
24.4,0.0037468226757097368
24.5,0.003778144119254855
24.6,0.0038098196696942496
24.7,0.0038418531058592533
24.8,0.0038742482195183257
24.9,0.003907008814571755
25.0,0.003940138706219899
25.1,0.003973641720105148
25.2,0.004007521691426985
25.3,0.004041782464030188
25.4,0.0040764278894658765
25.5,0.004111461826025127
25.6,0.004146888137745093
25.7,0.004182710693387355
25.8,0.004218933365388416
25.9,0.004255560028782145
26.0,0.004292594560093976
26.1,0.0043300408362069165
26.2,0.004367902733199074
26.3,0.004406184125152696
26.4,0.004444888882934613
26.5,0.004484020872948116
26.6,0.004523583955856069
26.7,0.0045635819852753515
26.8,0.004604018806442607
26.9,0.004644898254851228
27.0,0.004686224154859719
27.1,0.0047280003182713585
27.2,0.004770230542885346
27.3,0.00481291861101941
27.4,0.004856068288004053
27.5,0.004899683320648572
27.6,0.00494376743567885
27.7,0.004988324338147316
27.8,0.005033357709815056
27.9,0.005078871207506393
28.0,0.0051248684614361145
28.1,0.00517135307350965
28.2,0.0052183286155964605
28.3,0.005265798627776838
28.4,0.0053137666165626275
28.5,0.0053622360530920475
28.6,0.005411210371299033
28.7,0.00546069296605757
28.8,0.0055106871913013
28.9,0.005561196358118933
29.0,0.005612223732825957
29.1,0.005663772535013028
29.2,0.005715845935571637
29.3,0.005768447054697623
29.4,0.005821578959873063
29.5,0.005875244663827078
29.6,0.005929447122476303
29.7,0.005984189232845534
29.8,0.006039473830969368
29.9,0.00609530368977541
30.0,0.00615168151694982
30.1,0.006208609952786031
30.2,0.006266091568017261
30.3,0.006324128861633731
30.4,0.006382724258685484
30.5,0.006441880108071462
30.6,0.006501598680315929
30.7,0.006561882165333073
30.8,0.006622732670180702
30.9,0.006684152216803999
31.0,0.0067461427397704065
31.1,0.006808706083996589
31.2,0.006871844002468498
31.3,0.006935558153955633
31.4,0.006999850100720676
31.5,0.007064721306225435
31.6,0.0071301731328343955
31.7,0.007196206839516982
31.8,0.007262823579549728
31.9,0.0073300243982195624
32.0,0.007397810230529476
32.1,0.007466181898907765
32.2,0.007535140110922195
32.3,0.007604685457000422
32.4,0.00767481840815781
32.5,0.007745539313734275
32.6,0.007816848399141211
32.7,0.007888745763620184
32.8,0.007961231378014522
32.9,0.008034305082555409
33.0,0.00810796658466388
33.1,0.008182215456770073
33.2,0.008257051134151408
33.3,0.008332472912790932
33.4,0.008408479947257536
33.5,0.008485071248609494
33.6,0.008562245682322762
33.7,0.008640001966245729
33.8,0.008718338668581875
33.9,0.00879725420590188
34.0,0.00887674684118681
34.1,0.008956814681903989
34.2,0.009037455678116996
34.3,0.00911866762063156
34.4,0.009200448139178783
34.5,0.009282794700637458
34.6,0.009365704607296927
34.7,0.009449174995162159
34.8,0.009533202832302738
34.9,0.009617784917247138
35.0,0.009702917877424201
35.1,0.009788598167653068
35.2,0.009874822068683486
35.3,0.00996158568578791
35.4,0.010048884947406933
35.5,0.010136715603849862
35.6,0.010225073226051682
35.7,0.010313953204388285
35.8,0.010403350747551275
35.9,0.010493260881484046
36.0,0.010583678448380516
36.1,0.010674598105748133
36.2,0.010766014325536647
36.3,0.010857921393333973
36.4,0.010950313407630747
36.5,0.011043184279154995
36.6,0.011136527730278237
36.7,0.01123033729449445
36.8,0.011324606315973266
36.9,0.01141932794918881
37.0,0.011514495158625272
37.1,0.011610100718560681
37.2,0.011706137212930146
37.3,0.011802597035269553
37.4,0.011899472388741169
37.5,0.011996755286242122
37.6,0.012094437550596911
37.7,0.012192510814835106
37.8,0.012290966522555114
37.9,0.012389795928375143
38.0,0.012488990098472258
38.1,0.012588539911210424
38.2,0.012688436057858469
38.3,0.01278866904339871
38.4,0.012889229187427121
38.5,0.012990106625145638
38.6,0.013091291308447368
38.7,0.013192773007095364
38.8,0.01329454130999592
38.9,0.013396585626564053
39.0,0.013498895188188776
39.1,0.013601459049790321
39.2,0.01370426609147412
39.3,0.013807305020279471
39.4,0.013910564372027577
39.5,0.014014032513263296
39.6,0.014117697643299544
39.7,0.014221547796348358
39.8,0.014325570843758916
39.9,0.014429754496345149
40.0,0.01453408630681437
40.1,0.014638553672291008
40.2,0.014743143836938075
40.3,0.014847843894668793
40.4,0.01495264079196247
40.5,0.015057521330768368
40.6,0.015162472171510039
40.7,0.015267479836177954
40.8,0.015372530711521414
40.9,0.01547761105232743
41.0,0.01558270698479591
41.1,0.015687804510004608
41.2,0.015792889507465803
41.3,0.015897947738766426
41.4,0.016002964851305063
41.5,0.016107926382110466
41.6,0.016212817761747336
41.7,0.01631762431830539
41.8,0.01642233128147621
41.9,0.016526923786708204
42.0,0.016631386879441094
42.1,0.016735705519423456
42.2,0.01683986458510535
42.3,0.016943848878107143
42.4,0.017047643127762333
42.5,0.017151231995733082
42.6,0.017254600080695667
42.7,0.01735773192309475
42.8,0.01746061200996441
42.9,0.017563224779813716
43.0,0.017665554627574284
43.1,0.017767585909608457
43.2,0.017869302948775815
43.3,0.017970690039554912
43.4,0.01807173145321888
43.5,0.018172411443061986
43.6,0.018272714249674766
43.7,0.018372624106265292
43.8,0.018472125244023842
43.9,0.018571201897528953
44.0,0.018669838310191186
44.1,0.01876801873973291
44.2,0.01886572746370091
44.3,0.018962948785008465
44.4,0.01905966703750562
44.5,0.0191558665915726
44.6,0.01925153185973571
44.7,0.01934664730230083
44.8,0.019441197433002745
44.9,0.019535166824666772
45.0,0.01962854011487966
45.1,0.019721302011666778
45.2,0.019813437299172305
45.3,0.019904930843339465
45.4,0.019995767597587484
45.5,0.02008593260848205
45.6,0.020175411021396195
45.7,0.0202641880861582
45.8,0.020352249162683456
45.9,0.020439579726586728
46.0,0.020526165374771872
46.1,0.020611991830995498
46.2,0.020697044951401317
46.3,0.02078131073002194
46.4,0.020864775304244756
46.5,0.020947424960238655
46.6,0.021029246138338193
46.7,0.02111022543838207
46.8,0.021190349625002478
46.9,0.021269605632862107
47.0,0.02134798057183561
47.1,0.021425461732132174
47.2,0.02150203658935604
47.3,0.02157769280950176
47.4,0.021652418253880985
47.5,0.021726200983977675
47.6,0.021799029266228502
47.7,0.021870891576725518
47.8,0.021941776605837827
47.9,0.0220116732627494
48.0,0.022080570679909928
48.1,0.022148458217395858
48.2,0.022215325467178616
48.3,0.02228116225729721
48.4,0.02234595865593244
48.5,0.022409704975379807
48.6,0.02247239177591863
48.7,0.022534009869574503
48.8,0.022594550323772652
48.9,0.022654004464879574
49.0,0.02271236388163049
49.1,0.022769620428440274
49.2,0.02282576622859539
49.3,0.02288079367732468
49.4,0.022934695444746737
49.5,0.02298746447869173
49.6,0.023039094007395657
49.7,0.023089577542065
49.8,0.023138908879309923
49.9,0.023187082103444147
50.0,0.023234091588649804
50.1,0.023279931280128112
50.2,0.023324597614759537
50.3,0.02336808509014826
50.4,0.02341038925891613
50.5,0.023451505972293684
50.6,0.023491431381443138
50.7,0.023530161938636412
50.8,0.02356769439828741
50.9,0.023604025817837486
51.0,0.02363915355849322
51.1,0.023673075285815248
51.2,0.023705788931126015
51.3,0.023737292849846575
51.4,0.023767585581612932
51.5,0.02379666601231488
51.6,0.023824533332899793
51.7,0.023851187039061007
51.8,0.023876626930776055
51.9,0.023900853111694115
52.0,0.023923865988372907
52.1,0.023945666269362956
52.2,0.023966254963061363
52.3,0.023985633335746735
52.4,0.02400380293019664
52.5,0.024020765878146107
52.6,0.024036524306470467
52.7,0.024051080662932017
52.8,0.02406443773082471
52.9,0.024076598583921693
53.0,0.024087566583098644
53.1,0.024097345373950814
53.2,0.02410593888425087
53.3,0.024113351320883714
53.4,0.02411958716446813
53.5,0.02412465116489413
53.6,0.024128548354365932
53.7,0.024131284047710033
53.8,0.024132863807786932
53.9,0.024133293446894993
54.0,0.024132579039626224
54.1,0.024130726917225488
54.2,0.024127743660950902
54.3,0.024123636097384833
54.4,0.024118411293393406
54.5,0.024112076551273447
54.6,0.02410463940768661
54.7,0.024096107635155288
54.8,0.024086489235107582
54.9,0.02407579242317804
55.0,0.024064025622659878
55.1,0.024051197466000603
55.2,0.02403731679302736
55.3,0.02402239264491496
55.4,0.024006434257460425
55.5,0.023989451054494456
55.6,0.023971452642052624
55.7,0.02395244880554953
55.8,0.023932449510330807
55.9,0.023911464899875858
56.0,0.023889505285094544
56.1,0.023866581128453104
56.2,0.023842703033893638
56.3,0.023817881745554915
56.4,0.023792128148171228
56.5,0.023765453263484112
56.6,0.023737868243454516
56.7,0.023709384363060994
56.8,0.023680013014006546
56.9,0.023649765699286007
57.0,0.023618654027942554
57.1,0.02358668970912479
57.2,0.02355388454503208
57.3,0.02352025042334149
57.4,0.023485799310221104
57.5,0.023450543244439886
57.6,0.02341449433210438
57.7,0.023377664741253947
57.8,0.023340066696014763
57.9,0.02330171247053608
58.0,0.023262614383022677
58.1,0.02322278478991926
58.2,0.0231822360800261
58.3,0.023140980668270736
58.4,0.023099030989073358
58.5,0.023056399489552078
58.6,0.023013098622963423
58.7,0.022969140842645973
58.8,0.02292453859646862
58.9,0.022879304321606106
59.0,0.022833450439451425
59.1,0.022786989350523257
59.2,0.022739933429223036
59.3,0.022692295018264502
59.4,0.022644086422655953
59.5,0.02259531990330916
59.6,0.022546007670578187
59.7,0.02249616187812511
59.8,0.022445794617385443
59.9,0.022394917912645276
60.0,0.022343543716516614
60.1,0.022291683905528506
60.2,0.022239350275631755
60.3,0.022186554537547407
60.4,0.02213330831198556
60.5,0.022079623124795104
60.6,0.02202551040210464
60.7,0.02197098146551315
60.8,0.021916047527394712
60.9,0.021860719686382354
61.0,0.021805008923078795
61.1,0.021748926096006316
61.2,0.021692481937769986
61.3,0.021635687051382135
61.4,0.021578551906690155
61.5,0.021521086836861235
61.6,0.021463302034897908
61.7,0.02140520755018158
61.8,0.021346813285062105
61.9,0.021288128991529133
62.0,0.021229164268011035
62.1,0.02116992855634759
62.2,0.021110431138970574
62.3,0.021050681136305215
62.4,0.02099068750438006
62.5,0.020930459032611363
62.6,0.02087000434171623
62.7,0.020809331881709844
62.8,0.020748449929954244
62.9,0.02068736658924692
63.0,0.02062608978596059
63.1,0.02056462726826498
63.2,0.020502986604473243
63.3,0.020441175181555648
63.4,0.020379200203852196
63.5,0.02031706869199749
63.6,0.020254787482050195
63.7,0.020192363224803535
63.8,0.020129802385244547
63.9,0.020067111242131952
64.0,0.020004295887671122
64.1,0.019941362227278214
64.2,0.019878315979437247
64.3,0.01981516267566287
64.4,0.01975190766058428
64.5,0.019688556092163648
64.6,0.019625112942057064
64.7,0.019561582996119237
64.8,0.019497970855047286
64.9,0.019434280935155184
65.0,0.019370517469269544
65.1,0.01930668450773869
65.2,0.019242785919550462
65.3,0.019178825393557523
65.4,0.019114806439812178
65.5,0.019050732391014593
65.6,0.018986606404078024
65.7,0.018922431461813292
65.8,0.018858210374731524
65.9,0.018793945782961622
66.0,0.018729640158275343
66.1,0.018665295806212102
66.2,0.018600914868294995
66.3,0.01853649932433088
66.4,0.018472050994790254
66.5,0.01840757154326518
66.6,0.018343062479006484
66.7,0.018278525159543483
66.8,0.01821396079338975
66.9,0.018149370442838375
67.0,0.018084755026847872
67.1,0.018020115324017826
67.2,0.017955451975650807
67.3,0.017890765488894803
67.4,0.01782605623995922
67.5,0.017761324477397228
67.6,0.017696570325447355
67.7,0.017631793787428587
67.8,0.017566994749184633
67.9,0.017502172982574185
68.0,0.017437328149005192
68.1,0.017372459803011726
68.2,0.017307567395872237
68.3,0.017242650279267444
68.4,0.017177707708976246
68.5,0.017112738848606767
68.6,0.017047742773359933
68.7,0.016982718473822142
68.8,0.01691766485978384
68.9,0.016852580764080853
69.0,0.016787464946455236
69.1,0.01672231609743307
69.2,0.01665713284221613
69.3,0.016591913744585015
69.4,0.01652665731081092
69.5,0.016461361993573065
69.6,0.01639602619587903
69.7,0.01633064827498471
69.8,0.01626522654631064
69.9,0.01619975928735156
70.0,0.01613424474157575
70.1,0.01606868112231128
70.2,0.016003066616615682
70.3,0.015937399389126562
70.4,0.015871677585889934
70.5,0.01580589933816364
70.6,0.015740062766193226
70.7,0.015674165982957407
70.8,0.01560820709788083
70.9,0.015542184220511405
71.0,0.015476095464159866
71.1,0.015409938949499321
71.2,0.015343712808122655
71.3,0.015277415186055743
71.4,0.015211044247224673
71.5,0.015144598176875138
71.6,0.01507807518494238
71.7,0.015011473509369858
71.8,0.014944791419374923
71.9,0.014878027218659742
72.0,0.014811179248565363
72.1,0.014744245891167226
72.2,0.014677225572309684
72.3,0.014610116764577841
72.4,0.014542917990204355
72.5,0.014475627823909366
72.6,0.014408244895671631
72.7,0.014340767893429078
72.8,0.014273195565707199
72.9,0.01420552672417381
73.0,0.014137760246118965
73.1,0.014069895076858688
73.2,0.014001930232061583
73.3,0.013933864799997349
73.4,0.013865697943706217
73.5,0.01379742890308851
73.6,0.01372905699691352
73.7,0.013660581624746941
73.8,0.013592002268796066
73.9,0.013523318495672175
74.0,0.013454529958069446
74.1,0.013385636396359743
74.2,0.013316637640102984
74.3,0.013247533609472506
74.4,0.01317832431659519
74.5,0.013109009866806104
74.6,0.013039590459817538
74.7,0.01297006639080233
74.8,0.01290043805139149
74.9,0.012830705930586368
75.0,0.01276087061558533
75.1,0.01269093279252529
75.2,0.012620893247138412
75.3,0.012550752865324212
75.4,0.012480512633637492
75.5,0.012410173639692509
75.6,0.012339737072483776
75.7,0.012269204222623994
75.8,0.012198576482499656
75.9,0.01212785534634472
76.0,0.012057042410233127
76.1,0.011986139371990603
76.2,0.011915148031026522
76.3,0.01184407028808652
76.4,0.011772908144926647
76.5,0.011701663703909862
76.6,0.011630339167525879
76.7,0.011558936837835147
76.8,0.011487459115838178
76.9,0.01141590850077118
77.0,0.011344287589329205
77.1,0.01127259907481797
77.2,0.01120084574623554
77.3,0.011129030487285384
77.4,0.011057156275321826
77.5,0.010985226180229533
77.6,0.010913243363238326
77.7,0.010841211075674822
77.8,0.010769132657652425
77.9,0.010697011536701075
78.0,0.010624851226338512
78.1,0.010552655324584409
78.2,0.010480427512419187
78.3,0.010408171552189076
78.4,0.010335891285959018
78.5,0.01026359063381517
78.6,0.010191273592118605
78.7,0.010118944231712095
78.8,0.010046606696081394
78.9,0.009974265199473023
79.0,0.009901924024970095
79.1,0.009829587522527997
79.2,0.009757260106971593
79.3,0.009684946255955756
79.4,0.009612650507890884
79.5,0.009540377459835209
79.6,0.009468131765355617
79.7,0.009395918132358677
79.8,0.00932374132089367
79.9,0.00925160614092939
80.0,0.009179517450106435
80.1,0.009107480151466668
80.2,0.009035499191161846
80.3,0.008963579556142817
80.4,0.008891726271831405
80.5,0.008819944399776465
80.6,0.008748239035296035
80.7,0.008676615305107209
80.8,0.008605078364945621
80.9,0.008533633397176112
81.0,0.00846228560839642
81.1,0.008391040227035539
81.2,0.008319902500948516
81.3,0.008248877695009309
81.4,0.008177971088703363
81.5,0.008107187973721636
81.6,0.008036533651557572
81.7,0.007966013431108752
81.8,0.007895632626284718
81.9,0.007825396553622552
82.0,0.0077553105299118155
82.1,0.00768537986983014
82.2,0.007615609883591265
82.3,0.007546005874606674
82.4,0.007476573137162457
82.5,0.007407316954112695
82.6,0.0073382425945907655
82.7,0.007269355311739912
82.8,0.007200660340464326
82.9,0.007132162895202145
83.0,0.0070638681677214835
83.1,0.006995781324940738
83.2,0.0069279075067744614
83.3,0.006860251824005764
83.4,0.006792819356186558
83.5,0.006725615149566575
83.6,0.006658644215052329
83.7,0.006591911526196969
83.8,0.006525422017222053
83.9,0.006459180581072177
84.0,0.006393192067503398
84.1,0.006327461281206325
84.2,0.0062619929799647076
84.3,0.006196791872850433
84.4,0.006131862618455586
84.5,0.006067209823162465
84.6,0.006002838039452084
84.7,0.005938751764252053
84.8,0.005874955437324332
84.9,0.005811453439693482
85.0,0.005748250092116055
85.1,0.005685349653591588
85.2,0.005622756319915738
85.3,0.005560474222276032
85.4,0.005498507425890606
85.5,0.005436859928690361
85.6,0.005375535660044951
85.7,0.005314538479532833
85.8,0.005253872175755701
85.9,0.005193540465197644
86.0,0.005133546991129032
86.1,0.005073895322555609
86.2,0.00501458895321274
86.3,0.004955631300604995
86.4,0.004897025705091136
86.5,0.0048387754290147005
86.6,0.004780883655879973
86.7,0.004723353489573588
86.8,0.004666187953631557
86.9,0.0046093899905517224
87.0,0.0045529624611515915
87.1,0.004496908143971311
87.2,0.004441229734721783
87.3,0.004385929845777621
87.4,0.004331011005714775
87.5,0.004276475658892654
87.6,0.004222326165080354
87.7,0.004168564799126876
87.8,0.0041151937506749
87.9,0.0040622151239177555
88.0,0.004009630937399366
88.1,0.00395744312385665
88.2,0.0039056535301040464
88.3,0.003854263916959623
88.4,0.003803275959212509
88.5,0.0037526912456309954
88.6,0.0037025112790108512
88.7,0.0036527374762634285
88.8,0.0036033711685429025
88.9,0.003554413601412153
89.0,0.0035058659350467765
89.1,0.0034577292444764587
89.2,0.0034100045198633406
89.3,0.0033626926668165686
89.4,0.0033157945067424986
89.5,0.0032693107772299025
89.6,0.003223242132469416
89.7,0.0031775891437067494
89.8,0.00313235229972874
89.9,0.003087532007381792
90.0,0.003043128592121802
90.1,0.002999142298594955
90.2,0.0029555732912486493
90.3,0.0029124216549718347
90.4,0.0028696873957639807
90.5,0.00282737044143195
90.6,0.0027854706423140405
90.7,0.0027439877720303882
90.8,0.0027029215282590537
90.9,0.0026622715335368986
91.0,0.0026220373360845827
91.1,0.0025822184106548242
91.2,0.0025428141594032467
91.3,0.0025038239127808913
91.4,0.002465246930447709
91.5,0.0024270824022062337
91.6,0.002389329448954585
91.7,0.0023519871236580827
91.8,0.0023150544123386758
91.9,0.00227853023508133
92.0,0.002242413447056698
92.1,0.0022067028395592143
92.2,0.002171397141059823
92.3,0.0021364950182726074
92.4,0.0021019950772345427
92.5,0.0020678958643975845
92.6,0.0020341958677322788
92.7,0.0020008935178422635
92.8,0.0019679871890887902
92.9,0.0019354752007245317
93.0,0.001903355818036005
93.1,0.001871627253493757
93.2,0.001840287667909744
93.3,0.00180933517160098
93.4,0.00177876782555896
93.5,0.0017485836426239451
93.6,0.0017187805886635962
93.7,0.0016893565837551119
93.8,0.0016603095033703497
93.9,0.0016316371795630654
94.0,0.001603337402157846
94.1,0.0015754079199398739
94.2,0.0015478464418449973
94.3,0.001520650638149522
94.4,0.001493818141658926
94.5,0.0014673465488951308
94.6,0.001441233421281528
94.7,0.0014154762863253126
94.8,0.001390072638796507
94.9,0.0013650199419030953
95.0,0.0013403156284617379
95.1,0.0013159571020635676
95.2,0.00129194173823451
95.3,0.0012682668855896204
95.4,0.0012449298669809472
95.5,0.0012219279806384192
95.6,0.0011992585013033753
95.7,0.0011769186813541178
95.8,0.0011549057519232384
95.9,0.0011332169240061063
96.0,0.001111849389560205
96.1,0.001090800322594942
96.2,0.0010700668802514056
96.3,0.0010496462038718426
96.4,0.0010295354200583948
96.5,0.001009731641720779
96.6,0.000990231969112567
96.7,0.0009710334908557408
96.8,0.0009521332849532125
96.9,0.0009335284197890038
97.0,0.0009152159551158029
97.1,0.000897192943029653
97.2,0.0008794564289314638
97.3,0.0008620034524751336
97.4,0.0008448310485019959
97.5,0.0008279362479615047
97.6,0.0008113160788177243
97.7,0.0007949675669416771
97.8,0.0007788877369891579
97.9,0.0007630736132640011
98.0,0.0007475222205664654
98.1,0.000732230585026777
98.2,0.0007171957349235462
98.3,0.0007024147014870468
98.4,0.0006878845196871026
98.5,0.0006736022290056049
98.6,0.0006595648741935275
98.7,0.0006457695060123432
98.8,0.0006322131819597566
98.9,0.0006188929669797261
99.0,0.0006058059341567093
99.1,0.0005929491653941079
99.2,0.0005803197520768288
99.3,0.0005679147957180133
99.4,0.0005557314085898556
99.5,0.0005437667143385831
99.6,0.0005320178485834794
99.7,0.000520481959500147
99.8,0.0005091562083878592
99.9,0.0004980377702211601
100.0,0.0004871238341856558
100.1,0.00047641160419816865
100.2,0.0004658982994111424
100.3,0.00045558115470157364
100.4,0.0004454574211443165
100.5,0.0004355243664700923
100.6,0.0004257792755080087
100.7,0.0004162194506129508
100.8,0.00040684221207781866
100.9,0.0003976448985306552
101.0,0.00038862486731691584
101.1,0.00037977949486698963
101.2,0.00037110617704895986
101.3,0.00036260232950690506
101.4,0.0003542653879847629
101.5,0.0003460928086360404
101.6,0.0003380820683193176
101.7,0.00033023066487989565
101.8,0.000322536117417661
101.9,0.00031499596654133545
102.0,0.0003076077746092822
102.1,0.0003003691259571012
102.2,0.00029327762711208914
102.3,0.0002863309069948074
102.4,0.00027952661710802646
102.5,0.00027286243171304657
102.6,0.0002663360479937465
102.7,0.00025994518620853745
102.8,0.0002536875898303291
102.9,0.00024756102567483854
103.0,0.0002415632840173219
103.1,0.00023569217869803434
103.2,0.00022994554721658857
103.3,0.0002243212508154032
103.4,0.0002188171745525303
103.5,0.00021343122736391107
103.6,0.00020816134211551056
103.7,0.00020300547564532177
103.8,0.00019796160879559182
103.9,0.0001930277464354772
104.0,0.00018820191747423556
104.1,0.0001834821748653503
104.2,0.00017886659560159324
104.3,0.00017435328070146509
104.4,0.00016994035518701805
104.5,0.00016562596805347096
104.6,0.00016140829223062038
104.7,0.00015728552453650053
104.8,0.00015325588562325006
