Energy,DOS
4.44598,0.06419
4.45891,0.06327
4.47183,0.06207
4.48476,0.06058
4.49768,0.05882
4.51061,0.0568
4.52353,0.05455
4.53645,0.05209
4.54938,0.04946
4.5623,0.04669
4.57523,0.04382
4.58815,0.04089
4.60108,0.03794
4.614,0.03501
4.62693,0.03212
4.63985,0.02931
4.65277,0.0266
4.6657,0.02402
4.67862,0.02158
4.69155,0.0193
4.70447,0.01719
4.7174,0.01524
4.73032,0.01347
4.74324,0.01188
4.75617,0.01045
4.76909,0.00917
4.78202,0.00805
4.79494,0.00708
4.80787,0.00623
4.82079,0.0055
4.83372,0.00487
4.84664,0.00434
4.85956,0.0039
4.87249,0.00352
4.88541,0.00322
4.89834,0.00296
4.91126,0.00276
4.92419,0.00259
4.93711,0.00245
4.95003,0.00235
4.96296,0.00227
4.97588,0.0022
4.98881,0.00216
5.00173,0.00213
5.01466,0.00212
5.02758,0.00211
5.04051,0.00212
5.05343,0.00214
5.06635,0.00218
5.07928,0.00223
5.0922,0.00229
5.10513,0.00237
5.11805,0.00247
5.13098,0.0026
5.1439,0.00275
5.15682,0.00293
5.16975,0.00315
5.18267,0.00341
5.1956,0.00373
5.20852,0.00409
5.22145,0.00453
5.23437,0.00503
5.2473,0.00562
5.26022,0.0063
5.27314,0.00709
5.28607,0.008
5.29899,0.00903
5.31192,0.0102
5.32484,0.01153
5.33777,0.01303
5.35069,0.0147
5.36361,0.01657
5.37654,0.01864
5.38946,0.02092
5.40239,0.02343
5.41531,0.02616
5.42824,0.02912
5.44116,0.03232
5.45409,0.03576
5.46701,0.03942
5.47993,0.0433
5.49286,0.04739
5.50578,0.05168
5.51871,0.05614
5.53163,0.06075
5.54456,0.06549
5.55748,0.07032
5.5704,0.07522
5.58333,0.08014
5.59625,0.08505
5.60918,0.0899
5.6221,0.09466
5.63503,0.09928
5.64795,0.10373
5.66088,0.10795
5.6738,0.11192
5.68672,0.11559
5.69965,0.11894
5.71257,0.12193
5.7255,0.12455
5.73842,0.12678
5.75135,0.12859
5.76427,0.12999
5.77719,0.13098
5.79012,0.13155
5.80304,0.13173
5.81597,0.13151
5.82889,0.13093
5.84182,0.13001
5.85474,0.12878
5.86767,0.12726
5.88059,0.12549
5.89351,0.12351
5.90644,0.12135
5.91936,0.11904
5.93229,0.11662
5.94521,0.11412
5.95814,0.11157
5.97106,0.10901
5.98398,0.10645
5.99691,0.10392
6.00983,0.10144
6.02276,0.09903
6.03568,0.09669
6.04861,0.09443
6.06153,0.09227
6.07446,0.0902
6.08738,0.08823
6.1003,0.08635
6.11323,0.08455
6.12615,0.08284
6.13908,0.08121
6.152,0.07965
6.16493,0.07815
6.17785,0.0767
6.19077,0.07529
6.2037,0.07392
6.21662,0.07257
6.22955,0.07124
6.24247,0.06992
6.2554,0.06861
6.26832,0.0673
6.28124,0.06598
6.29417,0.06464
6.30709,0.0633
6.32002,0.06193
6.33294,0.06055
6.34587,0.05914
6.35879,0.05771
6.37172,0.05626
6.38464,0.05478
6.39756,0.05328
6.41049,0.05176
6.42341,0.05022
6.43634,0.04866
6.44926,0.04708
6.46219,0.04549
6.47511,0.04389
6.48803,0.04228
6.50096,0.04067
6.51388,0.03905
6.52681,0.03744
6.53973,0.03584
6.55266,0.03424
6.56558,0.03267
6.57851,0.03111
6.59143,0.02958
6.60435,0.02807
6.61728,0.0266
6.6302,0.02516
6.64313,0.02377
6.65605,0.02241
6.66898,0.02111
6.6819,0.01986
6.69482,0.01865
6.70775,0.01751
6.72067,0.01642
6.7336,0.01539
6.74652,0.01442
6.75945,0.01351
6.77237,0.01266
6.7853,0.01187
6.79822,0.01114
6.81114,0.01048
6.82407,0.00987
6.83699,0.00933
6.84992,0.00884
6.86284,0.00841
6.87577,0.00804
6.88869,0.00772
6.90161,0.00746
6.91454,0.00725
6.92746,0.00709
6.94039,0.00699
6.95331,0.00693
6.96624,0.00693
6.97916,0.00697
6.99209,0.00707
7.00501,0.00721
7.01793,0.00741
7.03086,0.00765
7.04378,0.00795
7.05671,0.0083
7.06963,0.00871
7.08256,0.00917
7.09548,0.00969
7.1084,0.01027
7.12133,0.01091
7.13425,0.01161
7.14718,0.01239
7.1601,0.01323
7.17303,0.01414
7.18595,0.01513
7.19888,0.0162
7.2118,0.01735
7.22472,0.01858
7.23765,0.0199
7.25057,0.0213
7.2635,0.0228
7.27642,0.02438
7.28935,0.02606
7.30227,0.02783
7.31519,0.0297
7.32812,0.03166
7.34104,0.03372
7.35397,0.03587
7.36689,0.03812
7.37982,0.04045
7.39274,0.04288
7.40567,0.04538
7.41859,0.04797
7.43151,0.05064
7.44444,0.05338
7.45736,0.05618
7.47029,0.05905
7.48321,0.06196
7.49614,0.06492
7.50906,0.06791
7.52198,0.07094
7.53491,0.07398
7.54783,0.07702
7.56076,0.08007
7.57368,0.0831
7.58661,0.0861
7.59953,0.08907
7.61246,0.092
7.62538,0.09487
7.6383,0.09766
7.65123,0.10038
7.66415,0.10301
7.67708,0.10554
7.69,0.10796
7.70293,0.11026
7.71585,0.11243
7.72877,0.11447
7.7417,0.11636
7.75462,0.11811
7.76755,0.11971
7.78047,0.12114
7.7934,0.12242
7.80632,0.12354
7.81925,0.12449
7.83217,0.12528
7.84509,0.12591
7.85802,0.12639
7.87094,0.12671
7.88387,0.12687
7.89679,0.1269
7.90972,0.12679
7.92264,0.12655
7.93556,0.12619
7.94849,0.12572
7.96141,0.12514
7.97434,0.12448
7.98726,0.12374
8.00019,0.12293
8.01311,0.12207
8.02604,0.12116
8.03896,0.12022
8.05188,0.11926
8.06481,0.1183
8.07773,0.11734
8.09066,0.1164
8.10358,0.11548
8.11651,0.11461
8.12943,0.11379
8.14235,0.11303
8.15528,0.11235
8.1682,0.11174
8.18113,0.11122
8.19405,0.1108
8.20698,0.11048
8.2199,0.11027
8.23283,0.11017
8.24575,0.1102
8.25867,0.11035
8.2716,0.11063
8.28452,0.11103
8.29745,0.11157
8.31037,0.11225
8.3233,0.11305
8.33622,0.11399
8.34914,0.11506
8.36207,0.11627
8.37499,0.1176
8.38792,0.11906
8.40084,0.12065
8.41377,0.12236
8.42669,0.12419
8.43962,0.12613
8.45254,0.12817
8.46546,0.13032
8.47839,0.13258
8.49131,0.13492
8.50424,0.13735
8.51716,0.13986
8.53009,0.14244
8.54301,0.14509
8.55593,0.1478
8.56886,0.15055
8.58178,0.15336
8.59471,0.1562
8.60763,0.15906
8.62056,0.16194
8.63348,0.16484
8.64641,0.16773
8.65933,0.17062
8.67225,0.17349
8.68518,0.17633
8.6981,0.17914
8.71103,0.1819
8.72395,0.18461
8.73688,0.18726
8.7498,0.18983
8.76272,0.19232
8.77565,0.19472
8.78857,0.19703
8.8015,0.19922
8.81442,0.2013
8.82735,0.20326
8.84027,0.20508
8.8532,0.20677
8.86612,0.20832
8.87904,0.20972
8.89197,0.21096
8.90489,0.21205
8.91782,0.21297
8.93074,0.21373
8.94367,0.21432
8.95659,0.21474
8.96951,0.215
8.98244,0.21508
8.99536,0.21499
9.00829,0.21473
9.02121,0.2143
9.03414,0.21372
9.04706,0.21297
9.05999,0.21206
9.07291,0.21101
9.08583,0.20981
9.09876,0.20847
9.11168,0.207
9.12461,0.2054
9.13753,0.20369
9.15046,0.20187
9.16338,0.19995
9.1763,0.19794
9.18923,0.19584
9.20215,0.19367
9.21508,0.19144
9.228,0.18916
9.24093,0.18683
9.25385,0.18446
9.26677,0.18207
9.2797,0.17966
9.29262,0.17724
9.30555,0.17482
9.31847,0.1724
9.3314,0.17001
9.34432,0.16763
9.35725,0.16528
9.37017,0.16297
9.38309,0.1607
9.39602,0.15847
9.40894,0.1563
9.42187,0.15417
9.43479,0.15211
9.44772,0.1501
9.46064,0.14816
9.47356,0.14627
9.48649,0.14445
9.49941,0.1427
9.51234,0.141
9.52526,0.13937
9.53819,0.1378
9.55111,0.13629
9.56404,0.13484
9.57696,0.13345
9.58988,0.1321
9.60281,0.1308
9.61573,0.12955
9.62866,0.12834
9.64158,0.12717
9.65451,0.12603
9.66743,0.12492
9.68035,0.12383
9.69328,0.12277
9.7062,0.12172
9.71913,0.12068
9.73205,0.11966
9.74498,0.11863
9.7579,0.11761
9.77083,0.11659
9.78375,0.11556
9.79667,0.11452
9.8096,0.11346
9.82252,0.1124
9.83545,0.11131
9.84837,0.11021
9.8613,0.10909
9.87422,0.10795
9.88714,0.10678
9.90007,0.1056
9.91299,0.10438
9.92592,0.10315
9.93884,0.10189
9.95177,0.10062
9.96469,0.09932
9.97762,0.098
9.99054,0.09666
10.00346,0.09531
10.01639,0.09395
10.02931,0.09257
10.04224,0.09119
10.05516,0.0898
10.06809,0.08841
10.08101,0.08702
10.09393,0.08564
10.10686,0.08426
10.11978,0.0829
10.13271,0.08155
10.14563,0.08022
10.15856,0.07892
10.17148,0.07764
10.18441,0.0764
10.19733,0.07519
10.21025,0.07402
10.22318,0.07289
10.2361,0.07182
10.24903,0.07079
10.26195,0.06982
10.27488,0.06891
10.2878,0.06806
10.30072,0.06727
10.31365,0.06656
10.32657,0.06591
10.3395,0.06534
10.35242,0.06485
10.36535,0.06444
10.37827,0.06412
10.3912,0.06387
10.40412,0.06372
10.41704,0.06365
10.42997,0.06368
10.44289,0.0638
10.45582,0.06401
10.46874,0.06432
10.48167,0.06472
10.49459,0.06522
10.50751,0.06581
10.52044,0.06651
10.53336,0.0673
10.54629,0.06819
10.55921,0.06917
10.57214,0.07026
10.58506,0.07143
10.59799,0.07271
10.61091,0.07408
10.62383,0.07554
10.63676,0.0771
10.64968,0.07875
10.66261,0.08048
10.67553,0.08231
10.68846,0.08422
10.70138,0.08621
10.7143,0.08829
10.72723,0.09045
10.74015,0.09268
10.75308,0.09499
10.766,0.09737
10.77893,0.09982
10.79185,0.10234
10.80478,0.10493
10.8177,0.10757
10.83062,0.11028
10.84355,0.11304
10.85647,0.11585
10.8694,0.11872
10.88232,0.12163
10.89525,0.12458
10.90817,0.12758
10.92109,0.13061
10.93402,0.13368
10.94694,0.13678
10.95987,0.13991
10.97279,0.14306
10.98572,0.14624
10.99864,0.14943
11.01157,0.15264
11.02449,0.15587
11.03741,0.1591
11.05034,0.16234
11.06326,0.16558
11.07619,0.16883
11.08911,0.17207
11.10204,0.17531
11.11496,0.17855
11.12788,0.18177
11.14081,0.18499
11.15373,0.18819
11.16666,0.19138
11.17958,0.19454
11.19251,0.19769
11.20543,0.20082
11.21836,0.20392
11.23128,0.207
11.2442,0.21006
11.25713,0.21308
11.27005,0.21608
11.28298,0.21905
11.2959,0.22199
11.30883,0.2249
11.32175,0.22777
11.33467,0.23061
11.3476,0.23342
11.36052,0.2362
11.37345,0.23894
11.38637,0.24165
11.3993,0.24433
11.41222,0.24697
11.42515,0.24958
11.43807,0.25215
11.45099,0.2547
11.46392,0.25721
11.47684,0.25969
11.48977,0.26214
11.50269,0.26456
11.51562,0.26695
11.52854,0.26931
11.54146,0.27164
11.55439,0.27394
11.56731,0.27622
11.58024,0.27847
11.59316,0.28069
11.60609,0.2829
11.61901,0.28507
11.63194,0.28723
11.64486,0.28936
11.65778,0.29147
11.67071,0.29356
11.68363,0.29562
11.69656,0.29767
11.70948,0.29969
11.72241,0.3017
11.73533,0.30368
11.74825,0.30564
11.76118,0.30759
11.7741,0.30951
11.78703,0.31141
11.79995,0.31328
11.81288,0.31514
11.8258,0.31697
11.83873,0.31877
11.85165,0.32055
11.86457,0.3223
11.8775,0.32403
11.89042,0.32572
11.90335,0.32738
11.91627,0.32901
11.9292,0.33061
11.94212,0.33216
11.95504,0.33368
11.96797,0.33516
11.98089,0.33659
11.99382,0.33798
12.00674,0.33932
12.01967,0.34061
12.03259,0.34185
12.04552,0.34303
12.05844,0.34415
12.07136,0.34522
12.08429,0.34622
12.09721,0.34716
12.11014,0.34802
12.12306,0.34882
12.13599,0.34955
12.14891,0.35021
12.16183,0.35078
12.17476,0.35128
12.18768,0.3517
12.20061,0.35203
12.21353,0.35228
12.22646,0.35245
12.23938,0.35253
12.25231,0.35252
12.26523,0.35242
12.27815,0.35223
12.29108,0.35195
12.304,0.35157
12.31693,0.35111
12.32985,0.35055
12.34278,0.3499
12.3557,0.34916
12.36862,0.34832
12.38155,0.3474
12.39447,0.34638
12.4074,0.34528
12.42032,0.34409
12.43325,0.34281
12.44617,0.34145
12.45909,0.34
12.47202,0.33848
12.48494,0.33687
12.49787,0.3352
12.51079,0.33345
12.52372,0.33163
12.53664,0.32974
12.54957,0.3278
12.56249,0.32579
12.57541,0.32373
12.58834,0.32161
12.60126,0.31945
12.61419,0.31724
12.62711,0.315
12.64004,0.31272
12.65296,0.3104
12.66588,0.30807
12.67881,0.3057
12.69173,0.30333
12.70466,0.30093
12.71758,0.29854
12.73051,0.29613
12.74343,0.29373
12.75636,0.29133
12.76928,0.28895
12.7822,0.28658
12.79513,0.28423
12.80805,0.2819
12.82098,0.2796
12.8339,0.27733
12.84683,0.27511
12.85975,0.27292
12.87267,0.27078
12.8856,0.26869
12.89852,0.26665
12.91145,0.26467
12.92437,0.26275
12.9373,0.26089
12.95022,0.2591
12.96315,0.25739
12.97607,0.25575
12.98899,0.25418
13.00192,0.25269
13.01484,0.25129
13.02777,0.24997
13.04069,0.24874
13.05362,0.24759
13.06654,0.24654
13.07946,0.24558
13.09239,0.24471
13.10531,0.24394
13.11824,0.24326
13.13116,0.24268
13.14409,0.2422
13.15701,0.24181
13.16994,0.24153
13.18286,0.24134
13.19578,0.24125
13.20871,0.24126
13.22163,0.24136
13.23456,0.24157
13.24748,0.24187
13.26041,0.24226
13.27333,0.24275
13.28625,0.24334
13.29918,0.24401
13.3121,0.24478
13.32503,0.24563
13.33795,0.24658
13.35088,0.24761
13.3638,0.24872
13.37673,0.24991
13.38965,0.25118
13.40257,0.25253
13.4155,0.25396
13.42842,0.25545
13.44135,0.25702
13.45427,0.25865
13.4672,0.26035
13.48012,0.2621
13.49304,0.26392
13.50597,0.26579
13.51889,0.26771
13.53182,0.26968
13.54474,0.2717
13.55767,0.27376
13.57059,0.27586
13.58352,0.278
13.59644,0.28017
13.60936,0.28237
13.62229,0.2846
13.63521,0.28686
13.64814,0.28913
13.66106,0.29142
13.67399,0.29373
13.68691,0.29605
13.69983,0.29838
13.71276,0.30072
13.72568,0.30305
13.73861,0.30539
13.75153,0.30773
13.76446,0.31006
13.77738,0.31238
13.79031,0.31469
13.80323,0.31699
13.81615,0.31927
13.82908,0.32153
13.842,0.32377
13.85493,0.32599
13.86785,0.32819
13.88078,0.33036
13.8937,0.33249
13.90662,0.3346
13.91955,0.33667
13.93247,0.33871
13.9454,0.34072
13.95832,0.34268
13.97125,0.34461
13.98417,0.34649
13.9971,0.34834
14.01002,0.35014
14.02294,0.35189
14.03587,0.3536
14.04879,0.35527
14.06172,0.35689
14.07464,0.35846
14.08757,0.35999
14.10049,0.36146
14.11341,0.36289
14.12634,0.36427
14.13926,0.36561
14.15219,0.36689
14.16511,0.36812
14.17804,0.36931
14.19096,0.37044
14.20389,0.37153
14.21681,0.37258
14.22973,0.37357
14.24266,0.37452
14.25558,0.37542
14.26851,0.37627
14.28143,0.37708
14.29436,0.37785
14.30728,0.37858
14.3202,0.37926
14.33313,0.3799
14.34605,0.3805
14.35898,0.38106
14.3719,0.38158
14.38483,0.38207
14.39775,0.38252
14.41068,0.38293
14.4236,0.38331
14.43652,0.38366
14.44945,0.38398
14.46237,0.38427
14.4753,0.38453
14.48822,0.38477
14.50115,0.38497
14.51407,0.38516
14.52699,0.38532
14.53992,0.38546
14.55284,0.38558
14.56577,0.38567
14.57869,0.38576
14.59162,0.38582
14.60454,0.38587
14.61747,0.38591
14.63039,0.38594
14.64331,0.38595
14.65624,0.38596
14.66916,0.38595
14.68209,0.38594
14.69501,0.38593
14.70794,0.3859
14.72086,0.38588
14.73378,0.38585
14.74671,0.38582
14.75963,0.3858
14.77256,0.38577
14.78548,0.38574
14.79841,0.38572
14.81133,0.38571
14.82426,0.38569
14.83718,0.38569
14.8501,0.38569
14.86303,0.3857
14.87595,0.38572
14.88888,0.38575
14.9018,0.38579
14.91473,0.38585
14.92765,0.38592
14.94057,0.386
14.9535,0.38609
14.96642,0.3862
14.97935,0.38633
14.99227,0.38648
15.0052,0.38664
15.01812,0.38682
15.03105,0.38702
15.04397,0.38724
15.05689,0.38749
15.06982,0.38775
15.08274,0.38804
15.09567,0.38835
15.10859,0.38868
15.12152,0.38904
15.13444,0.38943
15.14736,0.38984
15.16029,0.39028
15.17321,0.39074
15.18614,0.39124
15.19906,0.39176
15.21199,0.39232
15.22491,0.3929
15.23784,0.39351
15.25076,0.39416
15.26368,0.39484
15.27661,0.39555
15.28953,0.3963
15.30246,0.39708
15.31538,0.3979
15.32831,0.39875
15.34123,0.39964
15.35415,0.40057
15.36708,0.40153
15.38,0.40253
15.39293,0.40358
15.40585,0.40466
15.41878,0.40578
15.4317,0.40694
15.44463,0.40815
15.45755,0.4094
15.47047,0.41069
15.4834,0.41203
15.49632,0.41341
15.50925,0.41483
15.52217,0.4163
15.5351,0.41782
15.54802,0.41938
15.56094,0.42099
15.57387,0.42265
15.58679,0.42435
15.59972,0.42611
15.61264,0.42791
15.62557,0.42976
15.63849,0.43166
15.65141,0.43361
15.66434,0.43561
15.67726,0.43767
15.69019,0.43977
15.70311,0.44192
15.71604,0.44413
15.72896,0.44638
15.74189,0.44869
15.75481,0.45105
15.76773,0.45346
15.78066,0.45592
15.79358,0.45844
15.80651,0.461
15.81943,0.46362
15.83236,0.46629
15.84528,0.469
15.8582,0.47177
15.87113,0.47459
15.88405,0.47746
15.89698,0.48038
15.9099,0.48335
15.92283,0.48637
15.93575,0.48944
15.94868,0.49255
15.9616,0.49572
15.97452,0.49892
15.98745,0.50218
16.00037,0.50548
16.0133,0.50882
16.02622,0.51221
16.03915,0.51564
16.05207,0.51912
16.06499,0.52263
16.07792,0.52619
16.09084,0.52978
16.10377,0.53341
16.11669,0.53708
16.12962,0.54079
16.14254,0.54453
16.15547,0.5483
16.16839,0.55211
16.18131,0.55595
16.19424,0.55982
16.20716,0.56371
16.22009,0.56764
16.23301,0.57159
16.24594,0.57556
16.25886,0.57956
16.27178,0.58358
16.28471,0.58762
16.29763,0.59168
16.31056,0.59575
16.32348,0.59984
16.33641,0.60395
16.34933,0.60807
16.36226,0.6122
16.37518,0.61635
16.3881,0.6205
16.40103,0.62465
16.41395,0.62882
16.42688,0.63298
16.4398,0.63715
16.45273,0.64132
16.46565,0.64549
16.47857,0.64966
16.4915,0.65383
16.50442,0.65799
16.51735,0.66214
16.53027,0.66629
16.5432,0.67042
16.55612,0.67455
16.56905,0.67866
16.58197,0.68276
16.59489,0.68685
16.60782,0.69092
16.62074,0.69497
16.63367,0.69901
16.64659,0.70302
16.65952,0.70702
16.67244,0.71099
16.68536,0.71494
16.69829,0.71886
16.71121,0.72276
16.72414,0.72664
16.73706,0.73048
16.74999,0.7343
16.76291,0.73809
16.77584,0.74185
16.78876,0.74558
16.80168,0.74928
16.81461,0.75294
16.82753,0.75657
16.84046,0.76017
16.85338,0.76373
16.86631,0.76726
16.87923,0.77075
16.89215,0.77421
16.90508,0.77763
16.918,0.78101
16.93093,0.78435
16.94385,0.78766
16.95678,0.79093
16.9697,0.79416
16.98263,0.79735
16.99555,0.8005
17.00847,0.80362
17.0214,0.80669
17.03432,0.80972
17.04725,0.81272
17.06017,0.81568
17.0731,0.81859
17.08602,0.82147
17.09894,0.82431
17.11187,0.8271
17.12479,0.82986
17.13772,0.83258
17.15064,0.83526
17.16357,0.8379
17.17649,0.84051
17.18942,0.84307
17.20234,0.8456
17.21526,0.84809
17.22819,0.85054
17.24111,0.85295
17.25404,0.85533
17.26696,0.85767
17.27989,0.85997
17.29281,0.86224
17.30573,0.86447
17.31866,0.86667
17.33158,0.86883
17.34451,0.87096
17.35743,0.87305
17.37036,0.87511
17.38328,0.87714
17.39621,0.87913
17.40913,0.8811
17.42205,0.88303
17.43498,0.88492
17.4479,0.88679
17.46083,0.88863
17.47375,0.89044
17.48668,0.89221
17.4996,0.89396
