Energy (meV),Broadened DOS
7.9,0.0006615878106167458
8.0,0.0006651448072872686
8.1,0.0006687016705052712
8.2,0.0006722584061660283
8.3,0.0006758150231766907
8.4,0.0006793715334443412
8.5,0.0006829279518631879
8.6,0.0006864842963008656
8.7,0.000690040587583927
8.8,0.0006935968494825447
8.9,0.000697153108694314
9.0,0.0007007093948273957
9.1,0.0007042657403828329
9.2,0.0007078221807361666
9.3,0.0007113787541183267
9.4,0.0007149355015958683
9.5,0.0007184924670505002
9.6,0.0007220496971580052
9.7,0.0007256072413665283
9.8,0.0007291651518743043
9.9,0.000732723483606789
10.0,0.0007362822941932297
10.1,0.000739841643942778
10.2,0.0007434015958200326
10.3,0.0007469622154201865
10.4,0.0007505235709436678
10.5,0.0007540857331703918
10.6,0.0007576487754335991
10.7,0.0007612127735933381
10.8,0.000764777806009615
10.9,0.000768343953515148
11.0,0.0007719112993879124
11.1,0.0007754799293233513
11.2,0.0007790499314064008
11.3,0.0007826213960832143
11.4,0.0007861944161327188
11.5,0.0007897690866380375
11.6,0.0007933455049576748
11.7,0.0007969237706966616
11.8,0.0008005039856775528
11.9,0.0008040862539113161
12.0,0.0008076706815682377
12.1,0.0008112573769487211
12.2,0.0008148464504541198
12.3,0.0008184380145575833
12.4,0.0008220321837749092
12.5,0.0008256290746354671
12.6,0.0008292288056532015
12.7,0.0008328314972977373
12.8,0.0008364372719656074
12.9,0.0008400462539516236
13.0,0.0008436585694203997
13.1,0.0008472743463780719
13.2,0.0008508937146442413
13.3,0.0008545168058240823
13.4,0.0008581437532807543
13.5,0.0008617746921080618
13.6,0.0008654097591033842
13.7,0.0008690490927409059
13.8,0.0008726928331451487
13.9,0.0008763411220649016
14.0,0.0008799941028474147
14.1,0.0008836519204130661
14.2,0.0008873147212303001
14.3,0.0008909826532910381
14.4,0.000894655866086539
14.5,0.0008983345105835607
14.6,0.0009020187392011286
14.7,0.0009057087057876372
14.8,0.0009094045655985273
14.9,0.0009131064752743371
15.0,0.0009168145928193552
15.1,0.0009205290775807606
15.2,0.0009242500902282594
15.3,0.0009279777927342745
15.4,0.0009317123483546828
15.5,0.0009354539216101126
15.6,0.0009392026782678263
15.7,0.0009429587853241535
15.8,0.000946722410987497
15.9,0.0009504937246619955
16.0,0.0009542728969317507
16.1,0.0009580600995456666
16.2,0.0009618555054029111
16.3,0.0009656592885390076
16.4,0.0009694716241126047
16.5,0.0009732926883927879
16.6,0.0009771226587471254
16.7,0.0009809617136303664
16.8,0.0009848100325737003
16.9,0.0009886677961748191
17.0,0.0009925351860885063
17.1,0.0009964123850180265
17.2,0.001000299576707088
17.3,0.001004196945932514
17.4,0.001008104678497622
17.5,0.0010120229612262453
17.6,0.0010159519819574955
17.7,0.001019891929541129
17.8,0.0010238429938336548
17.9,0.0010278053656951538
18.0,0.0010317792369867085
18.1,0.0010357648005686164
18.2,0.0010397622502992347
18.3,0.001043771781034516
18.4,0.0010477935886282642
18.5,0.0010518278699330657
18.6,0.001055874822801881
18.7,0.0010599346460903971
18.8,0.0010640075396599789
18.9,0.0010680937043813792
19.0,0.0010721933421390883
19.1,0.0010763066558363643
19.2,0.001080433849400972
19.3,0.0010845751277915835
19.4,0.0010887306970048393
19.5,0.0010929007640831227
19.6,0.0010970855371229197
19.7,0.0011012852252839695
19.8,0.0011055000387989507
19.9,0.0011097301889839433
20.0,0.0011139758882494277
20.1,0.0011182373501120559
20.2,0.0011225147892069962
20.3,0.0011268084213009557
20.4,0.0011311184633058138
20.5,0.0011354451332929523
20.6,0.0011397886505081787
20.7,0.001144149235387293
20.8,0.0011485271095722695
20.9,0.0011529224959281209
21.0,0.0011573356185603223
21.1,0.0011617667028328699
21.2,0.001166215975386966
21.3,0.0011706836641603416
21.4,0.0011751699984071462
21.5,0.0011796752087184221
21.6,0.0011841995270432826
21.7,0.0011887431867105844
21.8,0.0011933064224512542
21.9,0.001197889470421189
22.0,0.0012024925682247612
22.1,0.0012071159549388805
22.2,0.0012117598711377242
22.3,0.0012164245589179347
22.4,0.0012211102619244978
22.5,0.0012258172253771511
22.6,0.0012305456960974006
22.7,0.0012352959225360948
22.8,0.0012400681548015555
22.9,0.0012448626446883559
23.0,0.001249679645706592
23.1,0.0012545194131117863
23.2,0.0012593822039353142
23.3,0.0012642682770154575
23.4,0.0012691778930289865
23.5,0.0012741113145233515
23.6,0.0012790688059494178
23.7,0.0012840506336947851
23.8,0.001289057066117723
23.9,0.001294088373581608
24.0,0.0012991448284899918
24.1,0.0013042267053222625
24.2,0.001309334280669813
24.3,0.0013144678332729217
24.4,0.0013196276440580867
24.5,0.0013248139961760347
24.6,0.0013300271750403085
24.7,0.0013352674683664632
24.8,0.0013405351662118031
24.9,0.0013458305610158238
25.0,0.0013511539476411764
25.1,0.0013565056234153008
25.2,0.0013618858881726658
25.3,0.0013672950442976286
25.4,0.0013727333967679307
25.5,0.0013782012531988518
25.6,0.001383698923887952
25.7,0.0013892267218605357
25.8,0.001394784962915739
25.9,0.0014003739656732424
26.0,0.0014059940516207518
26.1,0.0014116455451620574
26.2,0.0014173287736658528
26.3,0.0014230440675152222
26.4,0.0014287917601578134
26.5,0.00143457218815677
26.6,0.001440385691242325
26.7,0.0014462326123641878
26.8,0.0014521132977446235
26.9,0.0014580280969323008
27.0,0.00146397736285693
27.1,0.0014699614518845971
27.2,0.0014759807238739387
27.3,0.0014820355422330944
27.4,0.0014881262739774475
27.5,0.0014942532897881783
27.6,0.0015004169640716572
27.7,0.0015066176750196452
27.8,0.0015128558046703395
27.9,0.0015191317389703226
28.0,0.0015254458678373246
28.1,0.0015317985852238637
28.2,0.001538190289181797
28.3,0.0015446213819277884
28.4,0.0015510922699096517
28.5,0.0015576033638736197
28.6,0.0015641550789325972
28.7,0.001570747834635294
28.8,0.0015773820550363622
28.9,0.0015840581687674962
29.0,0.0015907766091094867
29.1,0.0015975378140652896
29.2,0.0016043422264341287
29.3,0.001611190293886521
29.4,0.0016180824690404452
29.5,0.0016250192095384366
29.6,0.0016320009781258364
29.7,0.0016390282427299857
29.8,0.0016461014765405497
29.9,0.0016532211580909547
30.0,0.001660387771340829
30.1,0.001667601805759572
30.2,0.0016748637564110492
30.3,0.001682174124039375
30.4,0.001689533415155852
30.5,0.0016969421421269555
30.6,0.0017044008232635758
30.7,0.0017119099829112933
30.8,0.0017194701515418616
30.9,0.0017270818658458261
31.0,0.001734745668826304
31.1,0.0017424621098939628
31.2,0.0017502317449631026
31.3,0.001758055136548968
31.4,0.0017659328538662008
31.5,0.0017738654729284693
31.6,0.0017818535766493406
31.7,0.0017898977549442043
31.8,0.0017979986048335388
31.9,0.0018061567305471841
32.0,0.0018143727436299385
32.1,0.0018226472630482314
32.2,0.0018309809152980256
32.3,0.0018393743345138317
32.4,0.0018478281625789379
32.5,0.0018563430492367571
32.6,0.001864919652203304
32.7,0.0018735586372808834
32.8,0.0018822606784728228
32.9,0.0018910264580993493
33.0,0.001899856666914616
33.1,0.0019087520042247357
33.2,0.0019177131780069604
33.3,0.0019267409050299279
33.4,0.0019358359109748614
33.5,0.001944998930557897
33.6,0.0019542307076533738
33.7,0.001963531995418111
33.8,0.001972903556416643
33.9,0.0019823461627473775
34.0,0.0019918605961697427
34.1,0.0020014476482321094
34.2,0.002011108120400637
34.3,0.0020208428241889472
34.4,0.0020306525812885884
34.5,0.0020405382237002065
34.6,0.0020505005938655186
34.7,0.0020605405447999573
34.8,0.0020706589402259166
34.9,0.0020808566547066377
35.0,0.0020911345737807197
35.1,0.002101493594097029
35.2,0.0021119346235502043
35.3,0.0021224585814165276
35.4,0.002133066398490188
35.5,0.0021437590172198543
35.6,0.002154537391845559
35.7,0.002165402488535788
35.8,0.002176355285524694
35.9,0.002187396773249451
36.0,0.002198527954487626
36.1,0.0022097498444945255
36.2,0.0022210634711404414
36.3,0.0022324698750477764
36.4,0.0022439701097278614
36.5,0.002255565241717523
36.6,0.0022672563507152637
36.7,0.0022790445297169535
36.8,0.002290930885151012
36.9,0.0023029165370129726
37.0,0.0023150026189993215
37.1,0.002327190278640519
37.2,0.002339480677433227
37.3,0.0023518749909714775
37.4,0.0023643744090767957
37.5,0.002376980135927208
37.6,0.0023896933901849248
37.7,0.002402515405122689
37.8,0.002415447428748688
37.9,0.0024284907239298364
38.0,0.002441646568513413
38.1,0.0024549162554469185
38.2,0.0024683010928960173
38.3,0.002481802404360453
38.4,0.0024954215287878415
38.5,0.002509159820685212
38.6,0.0025230186502281375
38.7,0.002536999403367393
38.8,0.002551103481933004
38.9,0.002565332303735481
39.0,0.0025796873026641878
39.1,0.0025941699287826674
39.2,0.002608781648420855
39.3,0.0026235239442639413
39.4,0.002638398315437762
39.5,0.002653406277590669
39.6,0.0026685493629716676
39.7,0.0026838291205045725
39.8,0.0026992471158582415
39.9,0.002714804931512582
40.0,0.0027305041668202177
40.1,0.0027463464380636316
40.2,0.002762333378507704
40.3,0.0027784666384474124
40.4,0.0027947478852505506
40.5,0.0028111788033953
40.6,0.0028277610945024794
40.7,0.002844496477362358
40.8,0.0028613866879557926
40.9,0.0028784334794695063
41.0,0.0028956386223054453
41.1,0.002913003904083934
41.2,0.0029305311296404396
41.3,0.0029482221210159185
41.4,0.002966078717440303
41.5,0.0029841027753092736
41.6,0.003002296168153836
41.7,0.003020660786602685
41.8,0.003039198538337151
41.9,0.003057911348038507
42.0,0.0030768011573274697
42.1,0.003095869924695702
42.2,0.0031151196254291177
42.3,0.0031345522515228395
42.4,0.0031541698115875997
42.5,0.003173974330747338
42.6,0.003193967850527903
42.7,0.003214152428736592
42.8,0.003234530139332402
42.9,0.0032551030722866884
43.0,0.0032758733334342367
43.1,0.0032968430443142873
43.2,0.0033180143420016217
43.3,0.003339389378927236
43.4,0.00336097032268868
43.5,0.0033827593558496084
43.6,0.0034047586757285785
43.7,0.0034269704941767617
43.8,0.003449397037344499
43.9,0.003472040545436404
44.0,0.0034949032724548457
44.1,0.0035179874859317807
44.2,0.0035412954666485218
44.3,0.0035648295083434266
44.4,0.003588591917407302
44.5,0.003612585012566256
44.6,0.0036368111245520195
44.7,0.003661272595759324
44.8,0.0036859717798903594
44.9,0.003710911041586088
45.0,0.003736092756044202
45.1,0.003761519308623609
45.2,0.003787193094435366
45.3,0.0038131165179197115
45.4,0.003839291992409291
45.5,0.003865721939678234
45.6,0.0038924087894770076
45.7,0.003919354979052989
45.8,0.0039465629526565125
45.9,0.003974035161032301
46.0,0.004001774060896163
46.1,0.004029782114396904
46.2,0.004058061788563187
46.3,0.0040866155547353376
46.4,0.004115445887982025
46.5,0.004144555266501642
46.6,0.004173946171008319
46.7,0.004203621084102496
46.8,0.004233582489625987
46.9,0.004263832872001397
47.0,0.004294374715555953
47.1,0.0043252105038295435
47.2,0.004356342718867003
47.3,0.004387773840494637
47.4,0.0044195063455807855
47.5,0.0044515427072805945
47.6,0.004483885394264817
47.7,0.004516536869932718
47.8,0.004549499591609089
47.9,0.004582776009725245
48.0,0.004616368566984176
48.1,0.004650279697509822
48.2,0.004684511825980408
48.3,0.004719067366745992
48.4,0.004753948722930226
48.5,0.0047891582855164126
48.6,0.004824698432417836
48.7,0.004860571527532591
48.8,0.0048967799197828215
48.9,0.004933325942138641
49.0,0.004970211910626695
49.1,0.005007440123323568
49.2,0.005045012859334091
49.3,0.0050829323777548015
49.4,0.005121200916622597
49.5,0.005159820691848713
49.6,0.005198793896138401
49.7,0.005238122697896199
49.8,0.005277809240117259
49.9,0.005317855639264726
50.0,0.005358263984133497
50.1,0.005399036279502747
50.2,0.005440174668464425
50.3,0.005481681091833565
50.4,0.00552355751611089
50.5,0.005565805874251251
50.6,0.0056084280644507
50.7,0.005651425948921881
50.8,0.005694801352657843
50.9,0.005738556062184763
51.0,0.005782691824303839
51.1,0.005827210344819613
51.2,0.005872113106084887
51.3,0.005917402099308512
51.4,0.0059630787091446875
51.5,0.006009144464560411
51.6,0.006055600847044981
51.7,0.006102449289283505
51.8,0.006149691173826066
51.9,0.00619732783174964
52.0,0.006245360541313314
52.1,0.006293790526606991
52.2,0.006342618956051535
52.3,0.006391846935671436
52.4,0.006441475510356563
52.5,0.006491505703843506
52.6,0.006541938439351238
52.7,0.006592774581344459
52.8,0.00664401493633603
52.9,0.006695660245849017
53.0,0.006747711184882615
53.1,0.006800168360525841
53.2,0.00685303231049603
53.3,0.006906303500282311
53.4,0.006959982312398644
53.5,0.007014069039435758
53.6,0.007068563941216022
53.7,0.007123467256161007
53.8,0.007178779086381039
53.9,0.00723449941397232
54.0,0.007290628159389396
54.1,0.007347165173075341
54.2,0.0074041102240675
54.3,0.007461462996878872
54.4,0.007519223089399301
54.5,0.007577390011094809
54.6,0.00763596318399657
54.7,0.007694941945614519
54.8,0.0077543255458942615
54.9,0.007814113138722285
55.0,0.007874303779344748
55.1,0.007934896427623583
55.2,0.007995889949059011
55.3,0.008057283112925034
55.4,0.008119074590218368
55.5,0.008181262952047009
55.6,0.008243846668328975
55.7,0.00830682410704349
55.8,0.008370193534069145
55.9,0.008433953112669236
56.0,0.008498100901544091
56.1,0.008562634852064845
56.2,0.008627552806490541
56.3,0.00869285249765841
56.4,0.008758531548969536
56.5,0.00882458747372527
56.6,0.00889101767395685
56.7,0.008957819439265777
56.8,0.00902498994599136
56.9,0.009092526256734384
57.0,0.009160425319967719
57.1,0.0092286839692805
57.2,0.00929729892203246
57.3,0.009366266777748228
57.4,0.00943558401686407
57.5,0.009505247000100123
57.6,0.00957525196818908
57.7,0.009645595041560994
57.8,0.009716272219907385
57.9,0.00978727938187729
58.0,0.009858612285138475
58.1,0.00993026656669139
58.2,0.010002237742954667
58.3,0.010074521209108447
58.4,0.010147112237615191
58.5,0.010220005976445772
58.6,0.01029319744780506
58.7,0.01036668154783259
58.8,0.010440453047140438
58.9,0.010514506591652338
59.0,0.010588836703257755
59.1,0.01066343778010477
59.2,0.010738304096614706
59.3,0.010813429803372784
59.4,0.010888808927000466
59.5,0.010964435370062314
59.6,0.011040302911047063
59.7,0.01111640520446669
59.8,0.011192735781103828
59.9,0.011269288048406548
60.0,0.01134605529099882
60.1,0.011423030671263953
60.2,0.011500207229965361
60.3,0.011577577886882386
60.4,0.011655135441448096
60.5,0.011732872573382288
60.6,0.0118107818433223
60.7,0.011888855693468786
60.8,0.011967086448278826
60.9,0.012045466315243388
61.0,0.012123987385777621
61.1,0.012202641636231698
61.2,0.012281420929008595
61.3,0.012360317013760391
61.4,0.012439321528632778
61.5,0.012518426001533751
61.6,0.01259762185141401
61.7,0.012676900389558817
61.8,0.012756252820900886
61.9,0.01283567024537231
62.0,0.012915143659317835
62.1,0.012994663956991701
62.2,0.013074221932154944
62.3,0.013153808279778769
62.4,0.013233413597847098
62.5,0.01331302838923831
62.6,0.013392643063658996
62.7,0.013472247939600928
62.8,0.013551833246299166
62.9,0.013631389125681504
63.0,0.013710905634315285
63.1,0.013790372745371851
63.2,0.013869780350638261
63.3,0.01394911826260744
63.4,0.014028376216670017
63.5,0.014107543873418137
63.6,0.014186610821055672
63.7,0.014265566577897033
63.8,0.014344400594930463
63.9,0.01442310225842205
64.0,0.014501660892544364
64.1,0.014580065762022289
64.2,0.014658306074798497
64.3,0.014736370984726889
64.4,0.014814249594304938
64.5,0.014891930957454698
64.6,0.014969404082358348
64.7,0.015046657934349818
64.8,0.01512368143885999
64.9,0.015200463484410292
65.0,0.015276992925648717
65.1,0.01535325858642281
65.2,0.015429249262886257
65.3,0.015504953726637455
65.4,0.015580360727890723
65.5,0.01565545899868183
65.6,0.015730237256109864
65.7,0.015804684205616915
65.8,0.01587878854430591
65.9,0.015952538964295222
66.0,0.016025924156107756
66.1,0.016098932812090905
66.2,0.016171553629863562
66.3,0.0162437753157869
66.4,0.01631558658845597
66.5,0.016386976182210643
66.6,0.016457932850665054
66.7,0.016528445370255704
66.8,0.01659850254380844
66.9,0.01666809320412478
67.0,0.016737206217587314
67.1,0.016805830487783308
67.2,0.01687395495914521
67.3,0.01694156862060564
67.4,0.017008660509264677
67.5,0.017075219714066392
67.6,0.01714123537948259
67.7,0.017206696709200775
67.8,0.017271592969814783
67.9,0.017335913494515784
68.0,0.017399647686782014
68.1,0.017462785024065414
68.2,0.01752531506147328
68.3,0.017587227435442727
68.4,0.01764851186740626
68.5,0.017709158167445962
68.6,0.01776915623793482
68.7,0.01782849607716332
68.8,0.017887167782950034
68.9,0.017945161556235364
69.0,0.018002467704657493
69.1,0.01805907664611013
69.2,0.018114978912281265
69.3,0.01817016515217207
69.4,0.018224626135594675
69.5,0.018278352756647256
69.6,0.01833133603716431
69.7,0.018383567130139736
69.8,0.018435037323120067
69.9,0.01848573804156507
70.0,0.01853566085217301
70.1,0.018584797466168004
70.2,0.01863313974254711
70.3,0.018680679691285167
70.4,0.018727409476495316
70.5,0.018773321419543926
70.6,0.018818408002118175
70.7,0.018862661869245078
70.8,0.018906075832260616
70.9,0.018948642871727546
71.0,0.018990356140300643
71.1,0.0190312089655379
71.2,0.019071194852656206
71.3,0.019110307487230062
71.4,0.01914854073783189
71.5,0.01918588865861242
71.6,0.019222345491819566
71.7,0.01925790567025447
71.8,0.019292563819663225
71.9,0.019326314761062814
72.0,0.019359153512999848
72.1,0.01939107529374074
72.2,0.019422075523391955
72.3,0.019452149825948922
72.4,0.01948129403127243
72.5,0.019509504176991196
72.6,0.019536776510329274
72.7,0.019563107489857373
72.8,0.019588493787166726
72.9,0.019612932288464596
73.0,0.01963642009609027
73.1,0.019658954529950638
73.2,0.01968053312887426
73.3,0.019701153651883095
73.4,0.019720814079380887
73.5,0.019739512614257382
73.6,0.019757247682907344
73.7,0.019774017936163853
73.8,0.019789822250144758
73.9,0.019804659727011717
74.0,0.019818529695641192
74.1,0.019831431712206544
74.2,0.019843365560670866
74.3,0.019854331253190013
74.4,0.01986432903042521
74.5,0.019873359361765243
74.6,0.019881422945457496
74.7,0.019888520708647946
74.8,0.019894653807329805
74.9,0.019899823626200613
75.0,0.019904031778427887
75.1,0.019907280105323187
75.2,0.019909570675924585
75.3,0.019910905786487635
75.4,0.01991128795988492
75.5,0.019910719944914185
75.6,0.0199092047155153
75.7,0.01990674546989612
75.8,0.019903345629567394
75.9,0.019899008838287054
76.0,0.019893738960914044
76.1,0.019887540082171924
76.2,0.01988041650532281
76.3,0.01987237275075182
76.4,0.019863413554462646
76.5,0.019853543866484632
76.6,0.019842768849192123
76.7,0.01983109387553649
76.8,0.019818524527191787
76.9,0.019805066592614606
77.0,0.01979072606501906
77.1,0.01977550914026776
77.2,0.019759422214679655
77.3,0.01974247188275573
77.4,0.019724664934823673
77.5,0.01970600835460244
77.6,0.01968650931668785
77.7,0.019666175183960414
77.8,0.019645013504916486
77.9,0.019623032010924017
78.0,0.0196002386134041
78.1,0.019576641400939614
78.2,0.019552248636312285
78.3,0.019527068753469518
78.4,0.019501110354422337
78.5,0.01947438220607597
78.6,0.019446893236994424
78.7,0.019418652534100626
78.8,0.019389669339313687
78.9,0.01935995304612473
79.0,0.019329513196113098
79.1,0.01929835947540446
79.2,0.019266501711072494
79.3,0.01923394986748595
79.4,0.01920071404260273
79.5,0.01916680446421295
79.6,0.019132231486132533
79.7,0.019097005584349437
79.8,0.01906113735312416
79.9,0.019024637501046545
80.0,0.018987516847050034
80.1,0.018949786316389862
80.2,0.0189114569365739
80.3,0.01887253983327011
80.4,0.01883304622616764
80.5,0.018792987424817265
80.6,0.018752374824431723
80.7,0.018711219901663495
80.8,0.018669534210355086
80.9,0.018627329377265155
81.0,0.01858461709777257
81.1,0.018541409131560323
81.2,0.01849771729828142
81.3,0.018453553473208754
81.4,0.018408929582871054
81.5,0.01836385760067543
81.6,0.018318349542525952
81.7,0.018272417462424317
81.8,0.018226073448073362
81.9,0.018179329616477197
82.0,0.018132198109530914
82.1,0.018084691089621005
82.2,0.018036820735222617
82.3,0.01798859923650135
82.4,0.01794003879092617
82.5,0.017891151598885307
82.6,0.01784194985931868
82.7,0.017792445765358943
82.8,0.01774265149998719
82.9,0.017692579231710016
83.0,0.01764224111024955
83.1,0.017591649262260135
83.2,0.01754081578706198
83.3,0.01748975275240388
83.4,0.017438472190252574
83.5,0.017386986092607838
83.6,0.01733530640734783
83.7,0.017283445034109658
83.8,0.017231413820204128
83.9,0.017179224556562005
84.0,0.017126888973722266
84.1,0.017074418737859913
84.2,0.017021825446850547
84.3,0.01696912062638218
84.4,0.01691631572611168
84.5,0.016863422115863003
84.6,0.0168104510818776
84.7,0.016757413823112837
84.8,0.016704321447592846
84.9,0.016651184968807513
85.0,0.016598015302169776
85.1,0.0165448232615284
85.2,0.016491619555733285
85.3,0.01643841478526338
85.4,0.01638521943891271
85.5,0.016332043890537724
85.6,0.01627889839586641
85.7,0.016225793089370825
85.8,0.016172737981204218
85.9,0.016119742954204618
86.0,0.016066817760964906
86.1,0.016013972020970848
86.2,0.0159612152178087
86.3,0.015908556696442314
86.4,0.01585600566056187
86.5,0.015803571170004048
86.6,0.015751262138245428
86.7,0.015699087329969618
86.8,0.015647055358708438
86.9,0.015595174684558705
87.0,0.015543453611974921
87.1,0.015491900287638468
87.2,0.015440522698404055
87.3,0.015389328669323979
87.4,0.015338325861750698
87.5,0.015287521771518249
87.6,0.01523692372720288
87.7,0.015186538888463469
87.8,0.015136374244461666
87.9,0.015086436612363011
88.0,0.015036732635918097
88.1,0.014987268784124836
88.2,0.014938051349971598
88.3,0.01488908644926195
88.4,0.014840380019520396
88.5,0.014791937818979327
88.6,0.014743765425647813
88.7,0.014695868236461684
88.8,0.014648251466514672
88.9,0.014600920148370798
89.0,0.014553879131458244
89.1,0.01450713308154356
89.2,0.014460686480287036
89.3,0.014414543624878432
89.4,0.01436870862775257
89.5,0.014323185416384585
89.6,0.014277977733165484
89.7,0.014233089135355717
89.8,0.01418852299511748
89.9,0.01414428249962577
90.0,0.014100370651256251
90.1,0.014056790267849985
90.2,0.014013543983055498
90.3,0.013970634246745538
90.4,0.013928063325509579
90.5,0.013885833303220348
90.6,0.013843946081674309
90.7,0.013802403381304758
90.8,0.01376120674196726
90.9,0.013720357523796177
91.0,0.01367985690813172
91.1,0.013639705898516468
91.2,0.013599905321760558
91.3,0.013560455829074478
91.4,0.013521357897268667
91.5,0.013482611830018676
91.6,0.013444217759195156
91.7,0.01340617564625737
91.8,0.013368485283709394
91.9,0.013331146296617597
92.0,0.013294158144188665
92.1,0.013257520121406718
92.2,0.01322123136072855
92.3,0.01318529083383567
92.4,0.013149697353442052
92.5,0.01311444957515639
92.6,0.013079545999397443
92.7,0.013044984973361476
92.8,0.013010764693040331
92.9,0.012976883205288956
93.0,0.012943338409940996
93.1,0.012910128061971251
93.2,0.012877249773703595
93.3,0.012844701017063056
93.4,0.012812479125870715
93.5,0.012780581298180006
93.6,0.012749004598653187
93.7,0.012717745960976488
93.8,0.012686802190312573
93.9,0.012656169965789017
94.0,0.012625845843021247
94.1,0.01259582625666877
94.2,0.01256610752302303
94.3,0.012536685842625711
94.4,0.012507557302915955
94.5,0.012478717880905118
94.6,0.012450163445877632
94.7,0.012421889762116577
94.8,0.012393892491652611
94.9,0.012366167197034685
95.0,0.012338709344121339
95.1,0.012311514304890993
95.2,0.012284577360269916
95.3,0.012257893702976502
95.4,0.012231458440380368
95.5,0.01220526659737495
95.6,0.012179313119262182
95.7,0.012153592874647883
95.8,0.012128100658346526
95.9,0.012102831194293923
96.0,0.012077779138466558
96.1,0.012052939081806218
96.2,0.012028305553148533
96.3,0.01200387302215413
96.4,0.01197963590224108
96.5,0.01195558855351738
96.6,0.011931725285712043
96.7,0.01190804036110368
96.8,0.011884527997445236
96.9,0.011861182370883546
97.0,0.01183799761887264
97.1,0.011814967843079397
97.2,0.011792087112280502
97.3,0.011769349465249337
97.4,0.011746748913631833
97.5,0.011724279444809884
97.6,0.011701935024751416
97.7,0.011679709600845755
97.8,0.01165759710472341
97.9,0.011635591455058984
98.0,0.011613686560356242
98.1,0.011591876321714264
98.2,0.011570154635573635
98.3,0.011548515396441666
98.4,0.011526952499595601
98.5,0.011505459843762953
98.6,0.011484031333777851
98.7,0.011462660883212555
98.8,0.011441342416983252
98.9,0.011420069873929139
99.0,0.011398837209364018
99.1,0.01137763839759944
99.2,0.011356467434438699
99.3,0.011335318339640748
99.4,0.01131418515935331
99.5,0.011293061968514406
99.6,0.011271942873221558
99.7,0.011250822013067902
99.8,0.011229693563444599
99.9,0.011208551737808777
100.0,0.011187390789916407
100.1,0.01116620501601945
100.2,0.011144988757026658
100.3,0.011123736400627488
100.4,0.011102442383378512
100.5,0.011081101192751769
100.6,0.011059707369144658
100.7,0.011038255507850701
100.8,0.011016740260990789
100.9,0.01099515633940452
101.0,0.01097349851450107
101.1,0.010951761620069302
101.2,0.010929940554046603
101.3,0.010908030280246277
101.4,0.010886025830042917
101.5,0.010863922304015644
101.6,0.010841714873548772
101.7,0.010819398782389739
101.8,0.010796969348163923
101.9,0.010774421963846257
102.0,0.010751752099189294
102.1,0.010728955302107657
102.2,0.010706027200018585
102.3,0.010682963501138544
102.4,0.01065975999573567
102.5,0.010636412557338056
102.6,0.010612917143897668
102.7,0.010589269798909945
102.8,0.010565466652488968
102.9,0.010541503922398169
103.0,0.010517377915036616
103.1,0.010493085026380888
103.2,0.010468621742882515
103.3,0.010443984642321116
103.4,0.010419170394613233
103.5,0.010394175762577026
103.6,0.010368997602652814
103.7,0.010343632865579766
103.8,0.01031807859702871
103.9,0.01029233193819136
104.0,0.010266390126326014
104.1,0.01024025049526002
104.2,0.010213910475849174
104.3,0.010187367596394289
104.4,0.01016061948301515
104.5,0.010133663859982153
